276;"5E";"MAR";"LRS";"A32";3;7;;
277;"5A";"KUE";"AG-Blaeser";"HA6";1;7;;
277;"5B";"KUE";"AG-Blaeser";"HA6";1;7;;
277;"5C";"KUE";"AG-Blaeser";"HA6";1;7;;
277;"5D";"KUE";"AG-Blaeser";"HA6";1;7;;
277;"6A";"KUE";"AG-Blaeser";"HA6";1;7;;
277;"6B";"KUE";"AG-Blaeser";"HA6";1;7;;
277;"6C";"KUE";"AG-Blaeser";"HA6";1;7;;
277;"6D";"KUE";"AG-Blaeser";"HA6";1;7;;
277;"5E";"KUE";"AG-Blaeser";"HA6";1;7;;
971;"5E";"KRM";"BI EXP";"A34";5;2;;
971;"5E";"KRM";"BI EXP";"A34";5;3;;
971;"5B";"LNK";"CH EXP";"A31";5;2;;
971;"5B";"LNK";"CH EXP";"A31";5;3;;
971;"5C";"WLD";"PH EXP";"A33";5;2;;
971;"5C";"WLD";"PH EXP";"A33";5;3;;
971;"5D";"RI";"CH EXP";"H03";5;2;;
971;"5D";"RI";"CH EXP";"H03";5;3;;
971;"5A";"PA";"PH EXP";"A35";5;2;;
971;"5A";"PA";"PH EXP";"A35";5;3;;
280;"7C";"JHF";"SP";"HA3";1;3;;
280;"7C";"JHF";"SP";"HA3";1;4;;
280;"7C";"JHF";"SP";"HA3";3;2;;
282;"7D";"LF";"SP";"HA2";2;1;;
282;"7D";"LF";"SP";"HA2";2;2;;
282;"7D";"LF";"SP";"HA4";4;5;;
283;"5C";"LIN";"FOE5";"A33";1;6;;
283;"5C";"LIN";"FOE5";"A33";2;4;;
283;"5C";"ME";"FOE5";"A33";1;6;;
283;"5C";"ME";"FOE5";"A33";2;4;;
285;"8A";"LOR";"SP";"HA3";3;3;;
285;"8A";"LOR";"SP";"HA3";3;4;;
286;"8B";"HPT";"SP";"HA2";1;5;;
286;"8B";"HPT";"SP";"HA2";1;6;;
287;"8C";"JHF";"SP";"HA4";5;5;;
287;"8C";"JHF";"SP";"HA4";5;6;;
288;"8D";"RCH";"SP";"HA4";1;5;;
288;"8D";"RCH";"SP";"HA4";1;6;;
289;"8A";"PB";"D";"A36";1;2;;
289;"8A";"PB";"D";"A36";1;3;;
289;"8A";"PB";"D";"A36";2;2;;
289;"8A";"PB";"D";"A36";5;1;;
290;"8B";"MW";"D";"D12";2;2;;
290;"8B";"MW";"D";"D12";2;3;;
290;"8B";"MW";"D";"B04";3;3;;
290;"8B";"MW";"D";"B04";5;5;;
291;"8C";"PLU";"D";"A25";2;4;;
291;"8C";"PLU";"D";"A25";3;2;;
291;"8C";"PLU";"D";"A25";4;3;;
291;"8C";"PLU";"D";"A25";5;1;;
292;"8D";"GA";"D";"A26";1;2;;
292;"8D";"GA";"D";"A26";3;6;;
292;"8D";"GA";"D";"A26";4;3;;
292;"8D";"GA";"D";"A26";5;3;;
293;"8A";"KER";"PH";"H02";4;3;;
293;"8A";"KER";"PH";"H02";4;4;;
294;"8B";"LBR";"PH";"H03";1;3;;
294;"8B";"LBR";"PH";"B04";3;2;;
295;"8C";"WLD";"PH";"A25";1;3;;
295;"8C";"WLD";"PH";"A25";4;5;;
296;"8D";"WLD";"PH";"A26";4;4;;
296;"8D";"WLD";"PH";"H02";5;1;;
297;"8A";"MOL";"CH";"H01";1;5;;
297;"8A";"MOL";"CH";"H01";1;6;;
298;"8B";"MOL";"CH";"H02";2;6;;
298;"8B";"MOL";"CH";"H01";5;2;;
299;"8C";"RM";"CH";"A25";1;5;;
299;"8C";"RM";"CH";"A25";1;6;;
300;"8D";"HER";"CH";"H01";2;3;;
300;"8D";"HER";"CH";"A26";3;5;;
301;"8A";"HEI";"GE";"A36";3;5;;
302;"8B";"HEI";"GE";"B04";4;5;;
303;"8C";"HEI";"GE";"A25";5;3;;
304;"8D";"HEI";"GE";"A26";3;4;;
307;"8C";"KUE";"PK";"A25";1;2;;
307;"8C";"KUE";"PK";"A25";2;5;;
308;"8D";"KUE";"PK";"A26";2;6;;
308;"8D";"KUE";"PK";"A26";4;5;;
309;"8A";"PB";"MU";"HA6";2;3;;
309;"8A";"PB";"MU";"HA6";2;4;;
310;"8B";"MW";"MU";"D12";1;2;;
310;"8B";"MW";"MU";"HA6";5;1;;
950;"8C";"PB";"MU";"D12";4;4;;
950;"8C";"PB";"MU";"D11";5;2;;
312;"8D";"LAB";"MU";"HA6";1;4;;
312;"8D";"LAB";"MU";"D12";5;6;;
313;"8A";"NTM";"M";"A36";1;4;;
313;"8A";"NTM";"M";"A36";3;2;;
313;"8A";"NTM";"M";"A36";5;3;;
314;"8B";"HDU";"M";"B04";2;5;;
314;"8B";"HDU";"M";"B04";4;3;;
314;"8B";"HDU";"M";"B04";5;3;;
315;"8C";"BG";"M";"A25";2;2;;
315;"8C";"BG";"M";"A25";2;3;;
315;"8C";"BG";"M";"A25";3;6;;
316;"8D";"HOE";"M";"A26";2;4;;
316;"8D";"HOE";"M";"A26";3;3;;
316;"8D";"HOE";"M";"A26";5;5;;
317;"8A";"MN";"E5";"A36";3;6;;
317;"8A";"MN";"E5";"A36";4;5;;
317;"8A";"MN";"E5";"A36";5;5;;
921;"8D";"NSL";"E5";"A26";2;5;;
921;"8D";"NSL";"E5";"A26";4;6;;
921;"8D";"NSL";"E5";"A26";5;2;;
319;"8C";"FI";"E5";"A25";2;6;;
319;"8C";"FI";"E5";"A25";3;3;;
319;"8C";"FI";"E5";"A25";3;4;;
320;"8B";"AGR";"E5";"A25";2;1;;
320;"8B";"AGR";"E5";"B04";3;6;;
320;"8B";"AGR";"E5";"B04";4;4;;
321;"8D";"GA";"F6";"A26";1;3;;
321;"8D";"GA";"F6";"A26";2;2;;
321;"8D";"GA";"F6";"A26";3;2;;
322;"8A";"LAB";"Diff-CO";"D12";1;1;;
322;"8B";"LAB";"Diff-CO";"D12";1;1;;
322;"8C";"LAB";"Diff-CO";"D12";1;1;;
322;"8D";"LAB";"Diff-CO";"D12";1;1;;
322;"9A";"LAB";"Diff-CO";"D12";1;1;;
322;"9B";"LAB";"Diff-CO";"D12";1;1;;
322;"9C";"LAB";"Diff-CO";"D12";1;1;;
322;"9D";"LAB";"Diff-CO";"D12";1;1;;
322;"8A";"PB";"Diff-MU";"D11";1;1;;
322;"8B";"PB";"Diff-MU";"D11";1;1;;
322;"8C";"PB";"Diff-MU";"D11";1;1;;
322;"8D";"PB";"Diff-MU";"D11";1;1;;
322;"9A";"PB";"Diff-MU";"D11";1;1;;
322;"9B";"PB";"Diff-MU";"D11";1;1;;
322;"9C";"PB";"Diff-MU";"D11";1;1;;
322;"9D";"PB";"Diff-MU";"D11";1;1;;
322;"8A";"AGR";"S8";"B04";1;1;;
322;"8B";"AGR";"S8";"B04";1;1;;
322;"8C";"AGR";"S8";"B04";1;1;;
322;"8D";"AGR";"S8";"B04";1;1;;
322;"9A";"MVT";"S8";"B02";1;1;;
322;"9B";"MVT";"S8";"B02";1;1;;
322;"9C";"MVT";"S8";"B02";1;1;;
322;"9D";"MVT";"S8";"B02";1;1;;
322;"8A";"PLU";"Diff-BI";"H01";1;1;;
322;"8B";"PLU";"Diff-BI";"H01";1;1;;
322;"8C";"PLU";"Diff-BI";"H01";1;1;;
322;"8D";"PLU";"Diff-BI";"H01";1;1;;
322;"9A";"PLU";"Diff-BI";"H01";1;1;;
322;"9B";"PLU";"Diff-BI";"H01";1;1;;
322;"9C";"PLU";"Diff-BI";"H01";1;1;;
322;"9D";"PLU";"Diff-BI";"H01";1;1;;
322;"8A";"LIN";"Diff-CH";"A26";1;1;;
322;"8B";"LIN";"Diff-CH";"A26";1;1;;
322;"8C";"LIN";"Diff-CH";"A26";1;1;;
322;"8D";"LIN";"Diff-CH";"A26";1;1;;
322;"9A";"LIN";"Diff-CH";"A26";1;1;;
322;"9B";"LIN";"Diff-CH";"A26";1;1;;
322;"9C";"LIN";"Diff-CH";"A26";1;1;;
322;"9D";"LIN";"Diff-CH";"A26";1;1;;
322;"8A";"KER";"Diff-PH";"107PC";1;1;;
322;"8B";"KER";"Diff-PH";"107PC";1;1;;
322;"8C";"KER";"Diff-PH";"107PC";1;1;;
322;"8D";"KER";"Diff-PH";"107PC";1;1;;
322;"9A";"KER";"Diff-PH";"107PC";1;1;;
322;"9B";"KER";"Diff-PH";"107PC";1;1;;
322;"9C";"KER";"Diff-PH";"107PC";1;1;;
322;"9D";"KER";"Diff-PH";"107PC";1;1;;
322;"8A";"RCH";"Diff-BI";"A36";1;1;;
322;"8B";"RCH";"Diff-BI";"A36";1;1;;
322;"8C";"RCH";"Diff-BI";"A36";1;1;;
322;"8D";"RCH";"Diff-BI";"A36";1;1;;
322;"9A";"RCH";"Diff-BI";"A36";1;1;;
322;"9B";"RCH";"Diff-BI";"A36";1;1;;
322;"9C";"RCH";"Diff-BI";"A36";1;1;;
322;"9D";"RCH";"Diff-BI";"A36";1;1;;
322;"8A";"AL";"Diff-EK";"A25";1;1;;
322;"8B";"AL";"Diff-EK";"A25";1;1;;
322;"8C";"AL";"Diff-EK";"A25";1;1;;
322;"8D";"AL";"Diff-EK";"A25";1;1;;
322;"9A";"AL";"Diff-EK";"A25";1;1;;
322;"9B";"AL";"Diff-EK";"A25";1;1;;
322;"9C";"AL";"Diff-EK";"A25";1;1;;
322;"9D";"AL";"Diff-EK";"A25";1;1;;
322;"8A";"GNC";"Diff-MU";"HA6";1;1;;
322;"8B";"GNC";"Diff-MU";"HA6";1;1;;
322;"8C";"GNC";"Diff-MU";"HA6";1;1;;
322;"8D";"GNC";"Diff-MU";"HA6";1;1;;
322;"9A";"GNC";"Diff-MU";"HA6";1;1;;
322;"9B";"GNC";"Diff-MU";"HA6";1;1;;
322;"9C";"GNC";"Diff-MU";"HA6";1;1;;
322;"9D";"GNC";"Diff-MU";"HA6";1;1;;
323;"7A";"AL";"L6 1";"A14";1;5;;
323;"7A";"AL";"L6 1";"A14";2;3;;
323;"7A";"AL";"L6 1";"A14";2;4;;
323;"7A";"AL";"L6 1";"A14";5;4;;
323;"7B";"AL";"L6 1";"A14";1;5;;
323;"7B";"AL";"L6 1";"A14";2;3;;
323;"7B";"AL";"L6 1";"A14";2;4;;
323;"7B";"AL";"L6 1";"A14";5;4;;
323;"7A";"GA";"F6 1";"A11";1;5;;
323;"7A";"GA";"F6 1";"A11";2;3;;
323;"7A";"GA";"F6 1";"A11";2;4;;
323;"7A";"GA";"F6 1";"A11";5;4;;
323;"7C";"GA";"F6 1";"A11";1;5;;
323;"7C";"GA";"F6 1";"A11";2;3;;
323;"7C";"GA";"F6 1";"A11";2;4;;
323;"7C";"GA";"F6 1";"A11";5;4;;
323;"7B";"KR";"F6 2";"A12";1;5;;
323;"7B";"KR";"F6 2";"A12";2;3;;
323;"7B";"KR";"F6 2";"A12";2;4;;
323;"7B";"KR";"F6 2";"A12";5;4;;
323;"7C";"KR";"F6 2";"A12";1;5;;
323;"7C";"KR";"F6 2";"A12";2;3;;
323;"7C";"KR";"F6 2";"A12";2;4;;
323;"7C";"KR";"F6 2";"A12";5;4;;
323;"7C";"KRO";"L6 2";"A13";1;5;;
323;"7C";"KRO";"L6 2";"A13";2;3;;
323;"7C";"KRO";"L6 2";"A13";2;4;;
323;"7C";"KRO";"L6 2";"A13";5;4;;
323;"7D";"KRO";"L6 2";"A13";1;5;;
323;"7D";"KRO";"L6 2";"A13";2;3;;
323;"7D";"KRO";"L6 2";"A13";2;4;;
323;"7D";"KRO";"L6 2";"A13";5;4;;
323;"7C";"FAJ";"F6 3";"A16";1;5;;
323;"7C";"FAJ";"F6 3";"A17";2;3;;
323;"7C";"FAJ";"F6 3";"A17";2;4;;
323;"7C";"FAJ";"F6 3";"A35";5;4;;
323;"7D";"FAJ";"F6 3";"A16";1;5;;
323;"7D";"FAJ";"F6 3";"A17";2;3;;
323;"7D";"FAJ";"F6 3";"A17";2;4;;
323;"7D";"FAJ";"F6 3";"A35";5;4;;
324;"6A";"MW";"L6 1";"A18";1;1;;
324;"6A";"MW";"L6 1";"A18";2;6;;
324;"6A";"MW";"L6 1";"A18";4;1;;
324;"6A";"MW";"L6 1";"A18";4;2;;
324;"6D";"MW";"L6 1";"A18";1;1;;
324;"6D";"MW";"L6 1";"A18";2;6;;
324;"6D";"MW";"L6 1";"A18";4;1;;
324;"6D";"MW";"L6 1";"A18";4;2;;
324;"6A";"ZI";"F6 1";"A16";1;1;;
324;"6A";"ZI";"F6 1";"A16";2;6;;
324;"6A";"ZI";"F6 1";"A16";4;1;;
324;"6A";"ZI";"F6 1";"A16";4;2;;
324;"6B";"ZI";"F6 1";"A16";1;1;;
324;"6B";"ZI";"F6 1";"A16";2;6;;
324;"6B";"ZI";"F6 1";"A16";4;1;;
324;"6B";"ZI";"F6 1";"A16";4;2;;
324;"6C";"GA";"F6 2";"A15";1;1;;
324;"6C";"GA";"F6 2";"A15";2;6;;
324;"6C";"GA";"F6 2";"A15";4;1;;
324;"6C";"GA";"F6 2";"A15";4;2;;
324;"6D";"VZ";"F6 3";"A17";1;1;;
324;"6D";"VZ";"F6 3";"A17";2;6;;
324;"6D";"VZ";"F6 3";"A17";4;1;;
324;"6D";"VZ";"F6 3";"A17";4;2;;
324;"6B";"HPT";"L6 2";"F08";1;1;;
324;"6B";"HPT";"L6 2";"A32";2;6;;
324;"6B";"HPT";"L6 2";"A22";4;1;;
324;"6B";"HPT";"L6 2";"A22";4;2;;
324;"6C";"HPT";"L6 2";"F08";1;1;;
324;"6C";"HPT";"L6 2";"A32";2;6;;
324;"6C";"HPT";"L6 2";"A22";4;1;;
324;"6C";"HPT";"L6 2";"A22";4;2;;
339;"8A";"LAB";"CO";"1010";1;7;;
339;"8A";"LAB";"CO";"1010";1;8;;
339;"8B";"LAB";"CO";"1010";1;7;;
339;"8B";"LAB";"CO";"1010";1;8;;
339;"8C";"LAB";"CO";"1010";1;7;;
339;"8C";"LAB";"CO";"1010";1;8;;
339;"8D";"LAB";"CO";"1010";1;7;;
339;"8D";"LAB";"CO";"1010";1;8;;
339;"9A";"LAB";"CO";"1010";1;7;;
339;"9A";"LAB";"CO";"1010";1;8;;
339;"9B";"LAB";"CO";"1010";1;7;;
339;"9B";"LAB";"CO";"1010";1;8;;
339;"9C";"LAB";"CO";"1010";1;7;;
339;"9C";"LAB";"CO";"1010";1;8;;
339;"9D";"LAB";"CO";"1010";1;7;;
339;"9D";"LAB";"CO";"1010";1;8;;
339;"EF";"LAB";"CO";"1010";1;7;;
339;"EF";"LAB";"CO";"1010";1;8;;
339;"Q2";"LAB";"CO";"1010";1;7;;
339;"Q2";"LAB";"CO";"1010";1;8;;
339;"Q1";"LAB";"CO";"1010";1;7;;
339;"Q1";"LAB";"CO";"1010";1;8;;
340;"5A";"PB";"OR";"1010";1;8;;
340;"5A";"PB";"OR";"1010";1;9;;
340;"5B";"PB";"OR";"1010";1;8;;
340;"5B";"PB";"OR";"1010";1;9;;
340;"5C";"PB";"OR";"1010";1;8;;
340;"5C";"PB";"OR";"1010";1;9;;
340;"5D";"PB";"OR";"1010";1;8;;
340;"5D";"PB";"OR";"1010";1;9;;
340;"6A";"PB";"OR";"1010";1;8;;
340;"6A";"PB";"OR";"1010";1;9;;
340;"6B";"PB";"OR";"1010";1;8;;
340;"6B";"PB";"OR";"1010";1;9;;
340;"6C";"PB";"OR";"1010";1;8;;
340;"6C";"PB";"OR";"1010";1;9;;
340;"6D";"PB";"OR";"1010";1;8;;
340;"6D";"PB";"OR";"1010";1;9;;
340;"7A";"PB";"OR";"1010";1;8;;
340;"7A";"PB";"OR";"1010";1;9;;
340;"7B";"PB";"OR";"1010";1;8;;
340;"7B";"PB";"OR";"1010";1;9;;
340;"7C";"PB";"OR";"1010";1;8;;
340;"7C";"PB";"OR";"1010";1;9;;
340;"7D";"PB";"OR";"1010";1;8;;
340;"7D";"PB";"OR";"1010";1;9;;
340;"8A";"PB";"OR";"1010";1;8;;
340;"8A";"PB";"OR";"1010";1;9;;
340;"8B";"PB";"OR";"1010";1;8;;
340;"8B";"PB";"OR";"1010";1;9;;
340;"8C";"PB";"OR";"1010";1;8;;
340;"8C";"PB";"OR";"1010";1;9;;
340;"8D";"PB";"OR";"1010";1;8;;
340;"8D";"PB";"OR";"1010";1;9;;
340;"9A";"PB";"OR";"1010";1;8;;
340;"9A";"PB";"OR";"1010";1;9;;
340;"9B";"PB";"OR";"1010";1;8;;
340;"9B";"PB";"OR";"1010";1;9;;
340;"9C";"PB";"OR";"1010";1;8;;
340;"9C";"PB";"OR";"1010";1;9;;
340;"9D";"PB";"OR";"1010";1;8;;
340;"9D";"PB";"OR";"1010";1;9;;
340;"EF";"PB";"OR";"1010";1;8;;
340;"EF";"PB";"OR";"1010";1;9;;
340;"Q2";"PB";"OR";"1010";1;8;;
340;"Q2";"PB";"OR";"1010";1;9;;
340;"Q1";"PB";"OR";"1010";1;8;;
340;"Q1";"PB";"OR";"1010";1;9;;
340;"5E";"PB";"OR";"1010";1;8;;
340;"5E";"PB";"OR";"1010";1;9;;
341;"5A";"KUE";"BigB";"HA6";1;8;;
341;"5A";"KUE";"BigB";"HA6";1;9;;
341;"5B";"KUE";"BigB";"HA6";1;8;;
341;"5B";"KUE";"BigB";"HA6";1;9;;
341;"5C";"KUE";"BigB";"HA6";1;8;;
341;"5C";"KUE";"BigB";"HA6";1;9;;
341;"5D";"KUE";"BigB";"HA6";1;8;;
341;"5D";"KUE";"BigB";"HA6";1;9;;
341;"6A";"KUE";"BigB";"HA6";1;8;;
341;"6A";"KUE";"BigB";"HA6";1;9;;
341;"6B";"KUE";"BigB";"HA6";1;8;;
341;"6B";"KUE";"BigB";"HA6";1;9;;
341;"6C";"KUE";"BigB";"HA6";1;8;;
341;"6C";"KUE";"BigB";"HA6";1;9;;
341;"6D";"KUE";"BigB";"HA6";1;8;;
341;"6D";"KUE";"BigB";"HA6";1;9;;
341;"7A";"KUE";"BigB";"HA6";1;8;;
341;"7A";"KUE";"BigB";"HA6";1;9;;
341;"7B";"KUE";"BigB";"HA6";1;8;;
341;"7B";"KUE";"BigB";"HA6";1;9;;
341;"7C";"KUE";"BigB";"HA6";1;8;;
341;"7C";"KUE";"BigB";"HA6";1;9;;
341;"7D";"KUE";"BigB";"HA6";1;8;;
341;"7D";"KUE";"BigB";"HA6";1;9;;
341;"8A";"KUE";"BigB";"HA6";1;8;;
341;"8A";"KUE";"BigB";"HA6";1;9;;
341;"8B";"KUE";"BigB";"HA6";1;8;;
341;"8B";"KUE";"BigB";"HA6";1;9;;
341;"8C";"KUE";"BigB";"HA6";1;8;;
341;"8C";"KUE";"BigB";"HA6";1;9;;
341;"8D";"KUE";"BigB";"HA6";1;8;;
341;"8D";"KUE";"BigB";"HA6";1;9;;
341;"9A";"KUE";"BigB";"HA6";1;8;;
341;"9A";"KUE";"BigB";"HA6";1;9;;
341;"9B";"KUE";"BigB";"HA6";1;8;;
341;"9B";"KUE";"BigB";"HA6";1;9;;
341;"9C";"KUE";"BigB";"HA6";1;8;;
341;"9C";"KUE";"BigB";"HA6";1;9;;
341;"9D";"KUE";"BigB";"HA6";1;8;;
341;"9D";"KUE";"BigB";"HA6";1;9;;
341;"EF";"KUE";"BigB";"HA6";1;8;;
341;"EF";"KUE";"BigB";"HA6";1;9;;
341;"Q2";"KUE";"BigB";"HA6";1;8;;
341;"Q2";"KUE";"BigB";"HA6";1;9;;
341;"Q1";"KUE";"BigB";"HA6";1;8;;
341;"Q1";"KUE";"BigB";"HA6";1;9;;
341;"5E";"KUE";"BigB";"HA6";1;8;;
341;"5E";"KUE";"BigB";"HA6";1;9;;
888;"9B";"LAB";"MU";"D12";5;1;;
888;"9B";"LAB";"MU";"D12";5;2;;
886;"9A";"MOS";"KU";"B05";4;5;;
886;"9A";"MOS";"KU";"B05";4;6;;
892;"9D";"MW";"MU";"D12";2;4;;
892;"9D";"MW";"MU";"HA6";5;2;;
890;"9C";"SND";"KU";"B02";5;1;;
890;"9C";"SND";"KU";"B02";5;2;;
348;;"GB";"SPSTD";;3;4;;
349;"8B";"RI";"PP";"B04";4;1;;
349;"8B";"RI";"PP";"B04";4;2;;
349;"8D";"RI";"PP";"B04";4;1;;
349;"8D";"RI";"PP";"B04";4;2;;
349;"8B";"SCH";"ER";"B05";4;1;;
349;"8B";"SCH";"ER";"B05";4;2;;
349;"8D";"SCH";"ER";"B05";4;1;;
349;"8D";"SCH";"ER";"B05";4;2;;
349;"8A";"SCH";"ER";"B05";4;1;;
349;"8A";"SCH";"ER";"B05";4;2;;
349;"8C";"SCH";"ER";"B05";4;1;;
349;"8C";"SCH";"ER";"B05";4;2;;
349;"8A";"GLH";"PP";"A25";4;1;;
349;"8A";"GLH";"PP";"A25";4;2;;
349;"8C";"GLH";"PP";"A25";4;1;;
349;"8C";"GLH";"PP";"A25";4;2;;
349;"8A";"CHD";"KR";"A36";4;1;;
349;"8A";"CHD";"KR";"A36";4;2;;
349;"8C";"CHD";"KR";"A36";4;1;;
349;"8C";"CHD";"KR";"A36";4;2;;
349;"8B";"GOE";"KR";"A26";4;1;;
349;"8B";"GOE";"KR";"A26";4;2;;
349;"8D";"GOE";"KR";"A26";4;1;;
349;"8D";"GOE";"KR";"A26";4;2;;
350;;"GNC";"VTR";;2;6;;
353;;"PA";"VTR";;2;6;;
866;;"SK";"ESL";;4;7;;
866;;"VG";"ESL";;4;7;;
866;;"PRF";"ESL";;4;7;;
866;;"PLU";"ESL";;4;7;;
866;;"RM";"ESL";;4;7;;
866;;"LIN";"ESL";;4;7;;
866;;"KOE";"ESL";;4;7;;
866;;"KMP";"ESL";;4;7;;
359;"7A";"GLH";"EK";"A14";2;5;;
359;"7A";"GLH";"EK";"A14";3;5;;
360;"7B";"MAR";"EK";"A12";4;4;;
360;"7B";"MAR";"EK";"A12";5;3;;
361;"EF";"BERZ";"H  G1";"F06";2;9;;
361;"EF";"BERZ";"H  G1";"F06";2;10;;
361;"EF";"BERZ";"H  G1";"F06";2;11;;
361;"EF";"BERZ";"H  G1";"F06";2;12;;
375;"Q2";"BERZ";"H  G1";"F06";4;9;;
375;"Q2";"BERZ";"H  G1";"F06";4;10;;
375;"Q2";"BERZ";"H  G1";"F06";4;11;;
375;"Q2";"BERZ";"H  G1";"F06";4;12;;
384;"8A";"HER";"AG-Sanitäter";"B01";5;7;;
384;"8A";"HER";"AG-Sanitäter";"B01";5;8;;
384;"8B";"HER";"AG-Sanitäter";"B01";5;7;;
384;"8B";"HER";"AG-Sanitäter";"B01";5;8;;
384;"8C";"HER";"AG-Sanitäter";"B01";5;7;;
384;"8C";"HER";"AG-Sanitäter";"B01";5;8;;
384;"8D";"HER";"AG-Sanitäter";"B01";5;7;;
384;"8D";"HER";"AG-Sanitäter";"B01";5;8;;
384;"9A";"HER";"AG-Sanitäter";"B01";5;7;;
384;"9A";"HER";"AG-Sanitäter";"B01";5;8;;
384;"9B";"HER";"AG-Sanitäter";"B01";5;7;;
384;"9B";"HER";"AG-Sanitäter";"B01";5;8;;
384;"9C";"HER";"AG-Sanitäter";"B01";5;7;;
384;"9C";"HER";"AG-Sanitäter";"B01";5;8;;
384;"9D";"HER";"AG-Sanitäter";"B01";5;7;;
384;"9D";"HER";"AG-Sanitäter";"B01";5;8;;
385;"7B";"RI";"CH";"H03";3;5;;
385;"7B";"RI";"CH";"H03";3;6;;
386;"7A";"LIN";"CH";"H05";1;3;;
386;"7A";"LIN";"CH";"H05";1;4;;
390;;"PB";"VTR";;5;3;;
391;;"PB";"SPSTD";;5;4;;
392;;"WIS";"VTR";;1;3;;
393;;"WIS";"SPSTD";;4;5;;
395;;"NSL";"SPSTD";;3;5;;
396;"6A";"BOH";"LRS";"A18";2;7;;
396;"6B";"BOH";"LRS";"A18";2;7;;
396;"6C";"BOH";"LRS";"A18";2;7;;
396;"6D";"BOH";"LRS";"A18";2;7;;
846;"5A";"KER";"AG-LEGO";"H06";5;7;;
846;"5A";"KER";"AG-LEGO";"H06";5;8;;
846;"5B";"KER";"AG-LEGO";"H06";5;7;;
846;"5B";"KER";"AG-LEGO";"H06";5;8;;
846;"5C";"KER";"AG-LEGO";"H06";5;7;;
846;"5C";"KER";"AG-LEGO";"H06";5;8;;
846;"5D";"KER";"AG-LEGO";"H06";5;7;;
846;"5D";"KER";"AG-LEGO";"H06";5;8;;
846;"6A";"KER";"AG-LEGO";"H06";5;7;;
846;"6A";"KER";"AG-LEGO";"H06";5;8;;
846;"6B";"KER";"AG-LEGO";"H06";5;7;;
846;"6B";"KER";"AG-LEGO";"H06";5;8;;
846;"6C";"KER";"AG-LEGO";"H06";5;7;;
846;"6C";"KER";"AG-LEGO";"H06";5;8;;
846;"6D";"KER";"AG-LEGO";"H06";5;7;;
846;"6D";"KER";"AG-LEGO";"H06";5;8;;
846;"7A";"KER";"AG-LEGO";"H06";5;7;;
846;"7A";"KER";"AG-LEGO";"H06";5;8;;
846;"7B";"KER";"AG-LEGO";"H06";5;7;;
846;"7B";"KER";"AG-LEGO";"H06";5;8;;
846;"7C";"KER";"AG-LEGO";"H06";5;7;;
846;"7C";"KER";"AG-LEGO";"H06";5;8;;
846;"7D";"KER";"AG-LEGO";"H06";5;7;;
846;"7D";"KER";"AG-LEGO";"H06";5;8;;
846;"8A";"KER";"AG-LEGO";"H06";5;7;;
846;"8A";"KER";"AG-LEGO";"H06";5;8;;
846;"8B";"KER";"AG-LEGO";"H06";5;7;;
846;"8B";"KER";"AG-LEGO";"H06";5;8;;
846;"8C";"KER";"AG-LEGO";"H06";5;7;;
846;"8C";"KER";"AG-LEGO";"H06";5;8;;
846;"8D";"KER";"AG-LEGO";"H06";5;7;;
846;"8D";"KER";"AG-LEGO";"H06";5;8;;
846;"9A";"KER";"AG-LEGO";"H06";5;7;;
846;"9A";"KER";"AG-LEGO";"H06";5;8;;
846;"9B";"KER";"AG-LEGO";"H06";5;7;;
846;"9B";"KER";"AG-LEGO";"H06";5;8;;
846;"9C";"KER";"AG-LEGO";"H06";5;7;;
846;"9C";"KER";"AG-LEGO";"H06";5;8;;
846;"9D";"KER";"AG-LEGO";"H06";5;7;;
846;"9D";"KER";"AG-LEGO";"H06";5;8;;
846;"5E";"KER";"AG-LEGO";"H06";5;7;;
846;"5E";"KER";"AG-LEGO";"H06";5;8;;
398;"5A";"KER";"AG-LEGO";"107PC";3;7;;
398;"5A";"KER";"AG-LEGO";"107PC";3;8;;
398;"5B";"KER";"AG-LEGO";"107PC";3;7;;
398;"5B";"KER";"AG-LEGO";"107PC";3;8;;
398;"5C";"KER";"AG-LEGO";"107PC";3;7;;
398;"5C";"KER";"AG-LEGO";"107PC";3;8;;
398;"5D";"KER";"AG-LEGO";"107PC";3;7;;
398;"5D";"KER";"AG-LEGO";"107PC";3;8;;
398;"6A";"KER";"AG-LEGO";"107PC";3;7;;
398;"6A";"KER";"AG-LEGO";"107PC";3;8;;
398;"6B";"KER";"AG-LEGO";"107PC";3;7;;
398;"6B";"KER";"AG-LEGO";"107PC";3;8;;
398;"6C";"KER";"AG-LEGO";"107PC";3;7;;
398;"6C";"KER";"AG-LEGO";"107PC";3;8;;
398;"6D";"KER";"AG-LEGO";"107PC";3;7;;
398;"6D";"KER";"AG-LEGO";"107PC";3;8;;
398;"7A";"KER";"AG-LEGO";"107PC";3;7;;
398;"7A";"KER";"AG-LEGO";"107PC";3;8;;
398;"7B";"KER";"AG-LEGO";"107PC";3;7;;
398;"7B";"KER";"AG-LEGO";"107PC";3;8;;
398;"7C";"KER";"AG-LEGO";"107PC";3;7;;
398;"7C";"KER";"AG-LEGO";"107PC";3;8;;
398;"7D";"KER";"AG-LEGO";"107PC";3;7;;
398;"7D";"KER";"AG-LEGO";"107PC";3;8;;
398;"8A";"KER";"AG-LEGO";"107PC";3;7;;
398;"8A";"KER";"AG-LEGO";"107PC";3;8;;
